Drug IDs,Species,BBB,Genes,Num Genes,Cumulative Score,Mean STD
DB01251,Humans,False,"['ABCC8', 'KCNJ8']",2,0.04614767,0.0042729228857115
DB00912,Humans,False,['ABCC8'],1,0.04614767,0.008545845771423
DB01252,Humans,False,['ABCC8'],1,0.04614767,0.008545845771423
DB06773,Humans,True,['ACTN1'],1,0.0460514114,0.0108710819285791
DB06751,Humans,False,['PDE4A'],1,0.045981212,0.0063844112636215
DB14575,Humans,False,['P2RX4'],1,0.0458649376,0.0103053465885941
DB09119,Humans,False,['P2RX4'],1,0.0458649376,0.0103053465885941
DB06412,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB00499,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB01481,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB01128,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB13944,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB01541,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB00665,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB12941,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB11901,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB01564,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB00984,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB14639,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB08899,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB04839,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB06710,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB01420,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB13946,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB06133,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB08804,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB13943,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB00624,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB00621,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB12499,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB00858,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB06718,Humans,False,['AR'],1,0.0458150956,0.0099665797014234
DB11623,Humans,False,['MME'],1,0.04581384,0.0078503273768628
DB09292,Humans,False,['MME'],1,0.04581384,0.0078503273768628
DB00616,Humans,False,['MME'],1,0.04581384,0.0078503273768628
DB00886,Humans,False,['MME'],1,0.04581384,0.0078503273768628
DB00800,Humans,False,"['DRD1', 'DRD5']",2,0.0457977432,0.0029859381793121
DB01608,Humans,False,"['ADRA2A', 'DRD1']",2,0.0457977432,0.0029859381793121
DB00353,Humans,False,['DRD1'],1,0.0457977432,0.0059718763586242
DB16353,Humans,False,['PTPRB'],1,0.0455099488,0.0147245935719255
DB01194,Humans,False,['CA2'],1,0.045475577,0.0091294335808233
DB00922,Humans,False,"['KCNJ11', 'KCNJ8', 'TNNC1']",3,0.0454657696,0.0013334645454022333
DB00182,Humans,True,"['CARTPT', 'MAOA', 'MAOB', 'SLC18A2', 'SLC6A3', 'TAAR1', 'VMAT2']",7,0.0454199542,0.001060593462043343
DB15593,Humans,True,['DMD'],1,0.045419482,0.009245964646132
DB01126,Humans,False,"['SRD5A1', 'SRD5A2']",2,0.0454125788,0.0031878926268286
DB00735,Humans,False,['SQLE'],1,0.0451255692,0.0034312837903848
DB01091,Humans,False,['SQLE'],1,0.0451255692,0.0034312837903848
DB00102,Humans,True,['PDGFRB'],1,0.0449922728,0.0105488621159597
DB00115,Humans,False,"['MTR', 'MUT']",2,0.044933043,0.0019170426348261
DB03614,Humans,False,['MTR'],1,0.044933043,0.0038340852696522
DB00200,Humans,False,"['MTR', 'MUT']",2,0.044933043,0.0019170426348261
DB01218,Humans,False,['KCNH2'],1,0.0449047732,0.0079008837343379
DB01182,Humans,False,"['KCNH2', 'SCN5A']",2,0.0449047732,0.00395044186716895
DB08908,Humans,False,['KEAP1'],1,0.0448065164,0.0066725779277215
DB11942,Humans,False,['XPO1'],1,0.044763815,0.008434704490089
DB01257,Humans,True,['C5'],1,0.0447523923999999,0.0032762788205426
DB09033,Humans,True,"['ITGA4', 'ITGB7']",2,0.0447374128,0.0032515361577073
DB00108,Humans,True,['ITGA4'],1,0.0447374128,0.0065030723154146
DB14568,Humans,False,['IDH1'],1,0.0446471668,0.0041297906950636
DB01193,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB01203,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB01363,Humans,True,"['ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3', 'MAOA', 'MAOB', 'SLC18A1', 'SLC18A2', 'SLC6A2', 'SLC6A3', 'SLC6A4']",13,0.0445083222,0.0005645296170091231
DB00187,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB04846,Humans,False,"['ADRB1', 'ADRB2']",2,0.0445083222,0.0036694425105593
DB00373,Humans,False,"['ADRB1', 'ADRB2']",2,0.0445083222,0.0036694425105593
DB00221,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB09351,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB00960,Humans,False,"['ADRB1', 'ADRB2']",2,0.0445083222,0.0036694425105593
DB01064,Humans,False,"['ADRB1', 'ADRB2', 'ADRB3']",3,0.0445083222,0.0024462950070395333
DB01214,Humans,False,"['ADRB1', 'ADRB2']",2,0.0445083222,0.0036694425105593
DB00866,Humans,False,"['ADRB1', 'ADRB2', 'HTR1A']",3,0.0445083222,0.0024462950070395333
DB01102,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB08807,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB01359,Humans,False,"['ADRB1', 'ADRB2', 'HTR1A']",3,0.0445083222,0.0024462950070395333
DB00612,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB08808,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB00521,Humans,False,"['ADRB1', 'ADRB2']",2,0.0445083222,0.0036694425105593
DB01580,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB04861,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB00571,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB00195,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB13781,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB00335,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB01295,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB01297,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB00264,Humans,False,['ADRB1'],1,0.0445083222,0.0073388850211186
DB01210,Humans,False,"['ADRB1', 'ADRB2']",2,0.0445083222,0.0036694425105593
DB05084,Humans,True,['PTH1R'],1,0.0444991364,0.0047093336244062
DB00906,Humans,False,['SLC6A1'],1,0.0444512106,0.0133463123461551
DB12285,Humans,False,['BACE1'],1,0.0444143201999999,0.0051862390176555
DB06073,Humans,True,['BACE1'],1,0.0444143201999999,0.0051862390176555
DB16098,Humans,False,['CALCRL'],1,0.0443933312,0.0081230198623754
DB12457,Humans,False,['CALCRL'],1,0.0443933312,0.0081230198623754
DB15328,Humans,False,['CALCRL'],1,0.0443933312,0.0081230198623754
DB15688,Humans,False,['CALCRL'],1,0.0443933312,0.0081230198623754
DB04941,Humans,True,"['ANO1', 'CFTR']",2,0.0443501261999999,0.00495354906344715
DB11712,Humans,False,['CFTR'],1,0.0443501261999999,0.0099070981268943
DB15444,Humans,False,['CFTR'],1,0.0443501261999999,0.0099070981268943
DB09280,Humans,False,['CFTR'],1,0.0443501261999999,0.0099070981268943
DB08820,Humans,False,['CFTR'],1,0.0443501261999999,0.0099070981268943
DB00347,Humans,False,['CACNA1G'],1,0.0442921198,0.0075687779301058
DB00593,Humans,True,['CACNA1G'],1,0.0442921198,0.0075687779301058
DB05246,Humans,True,['CACNA1G'],1,0.0442921198,0.0075687779301058
DB06043,Humans,True,['PDGFRA'],1,0.0441571395999999,0.0149595025761406
DB00617,Humans,True,['CACNA1I'],1,0.0439777202,0.0086795009106903
DB05889,Humans,True,['CD22'],1,0.0439437798,0.0070062086408701
DB00033,Humans,True,"['IFNGR1', 'IFNGR2']",2,0.0437201228,0.00367079503199335
DB04930,Humans,False,['SCN1A'],1,0.0437116778,0.010215139350893
DB01121,Humans,False,['SCN1A'],1,0.0437116778,0.010215139350893
DB01438,Humans,False,['SCN1A'],1,0.0437116778,0.010215139350893
DB09220,Humans,False,['ABCC9'],1,0.043641469,0.005416923640142
DB00183,Humans,False,['CCKBR'],1,0.0435927308,0.0039927562798719
DB01024,Humans,False,"['IMPDH1', 'IMPDH2']",2,0.0435878422,0.00254412060878485
DB00688,Humans,False,"['IMPDH1', 'IMPDH2']",2,0.0435878422,0.00254412060878485
DB00310,Humans,False,"['CA1', 'SLC12A1']",2,0.0435875612,0.0022771689495831
DB00431,Humans,False,['GABRB1'],1,0.0435357486,0.00323593000127
DB01440,Humans,True,"['GABRB1', 'SLC52A2']",2,0.0435357486,0.001617965000635
DB09074,Humans,False,"['PARP1', 'PARP2', 'PARP3']",3,0.0434109212,0.0025787252155590667
DB11760,Humans,False,"['PARP1', 'PARP2']",2,0.0434109212,0.0038680878233386
DB11793,Humans,False,"['PARP1', 'PARP2']",2,0.0434109212,0.0038680878233386
DB12332,Humans,False,"['PARP1', 'PARP2', 'PARP3']",3,0.0434109212,0.0025787252155590667
DB01430,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB00511,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB01188,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB01078,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB01396,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB01021,Humans,False,"['ATP1A1', 'SLC12A3']",2,0.0433124334,0.0045598851964573
DB00390,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB00903,Humans,False,"['ATP1A1', 'SLC12A1']",2,0.0433124334,0.0045598851964573
DB01158,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB01092,Humans,False,['ATP1A1'],1,0.0433124334,0.0091197703929146
DB00075,Humans,True,"['CD247', 'CD3D', 'CD3E', 'CD3G']",4,0.0432660478,0.001913483218027375
DB01113,Humans,False,['PDE4B'],1,0.0432224524,0.0060343613685412
DB00694,Humans,False,"['TOP2A', 'TOP2B']",2,0.0431932952,0.00362370306888635
DB00257,Humans,False,['KCNN4'],1,0.0431373722,0.0056438558752745
DB11718,Humans,False,"['BRAF', 'CCND1']",2,0.0431274856,0.00341235164837965
DB09129,Humans,False,['INSR'],1,0.0430492466,0.0075960046118828
DB00030,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB11568,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB01307,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB09564,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB11564,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB09456,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB00046,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB00047,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB01309,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB01306,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB00071,Humans,True,['INSR'],1,0.0430492466,0.0075960046118828
DB01279,Humans,True,['PLIN3'],1,0.0429655372,0.0076587901446351
DB11642,Humans,False,['HRH3'],1,0.0428362159999999,0.0048251762065991
DB16370,Humans,True,['CD38'],1,0.0428129282,0.0057122973596518
DB06441,Humans,False,['P2RY12'],1,0.0427904376,0.007118021093819
DB01240,Humans,False,"['P2RY12', 'PTGIR', 'PTGIS']",3,0.0427904376,0.0023726736979396666
DB08816,Humans,False,['P2RY12'],1,0.0427904376,0.007118021093819
DB00758,Humans,False,['P2RY12'],1,0.0427904376,0.007118021093819
DB06209,Humans,False,['P2RY12'],1,0.0427904376,0.007118021093819
DB00208,Humans,False,['P2RY12'],1,0.0427904376,0.007118021093819
DB09266,Humans,True,['MRC1'],1,0.0427762534,0.0084393985687144
DB11976,Humans,True,['IFNAR1'],1,0.0427596328,0.0087083407015144
DB14999,Humans,True,['IFNAR1'],1,0.0427596328,0.0087083407015144
DB01094,Humans,False,"['MTTP', 'SOAT1']",2,0.0426731172,0.0024775951919913
DB01272,Humans,True,['M6PR'],1,0.042623935,0.0059946345543328
DB09147,Humans,False,"['FTL', 'HBA1', 'HBB']",3,0.0426060032,0.0023856758418836
DB00893,Humans,True,"['FTH1', 'FTL', 'HBA1', 'HBB']",4,0.0426060032,0.0017892568814127
DB09517,Humans,False,"['FTL', 'HBB']",2,0.0426060032,0.0035785137628254
DB13995,Humans,False,"['FTH1', 'FTL', 'HBA1', 'HBB']",4,0.0426060032,0.0017892568814127
DB09148,Humans,False,['APP'],1,0.0424104304,0.0042926019430863
DB09149,Humans,False,['APP'],1,0.0424104304,0.0042926019430863
DB09151,Humans,False,['APP'],1,0.0424104304,0.0042926019430863
DB09329,Humans,True,['VWF'],1,0.0421799278,0.0120233366162009
DB11607,Humans,True,['VWF'],1,0.0421799278,0.0120233366162009
DB13998,Humans,True,"['F10', 'F9', 'VWF']",3,0.0421799278,0.004007778872066966
DB14738,Humans,True,"['F10', 'F2', 'F9', 'VWF']",4,0.0421799278,0.003005834154050225
DB13999,Humans,True,"['F10', 'F9', 'VWF']",3,0.0421799278,0.004007778872066966
DB00025,Humans,True,"['F10', 'F9', 'VWF']",3,0.0421799278,0.004007778872066966
DB09108,Humans,True,['VWF'],1,0.0421799278,0.0120233366162009
DB11606,Humans,True,['VWF'],1,0.0421799278,0.0120233366162009
DB11363,Humans,False,['ALK'],1,0.0421250243999999,0.0163818102359747
DB09063,Humans,False,['ALK'],1,0.0421250243999999,0.0163818102359747
DB12267,Humans,False,"['ALK', 'EGFR']",2,0.0421250243999999,0.00819090511798735
DB08865,Humans,False,"['ALK', 'MET']",2,0.0421250243999999,0.00819090511798735
DB12130,Humans,False,['ALK'],1,0.0421250243999999,0.0163818102359747
DB00284,Humans,False,"['AMY2A', 'MGAM', 'SI']",3,0.0420858884,0.0023465004507063664
DB04878,Humans,False,['MGAM'],1,0.0420858884,0.0070395013521191
DB00288,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14542,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB14596,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01260,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00240,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB15566,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00547,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB08906,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB06781,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00764,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB13867,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14538,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB00394,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00846,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14544,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB14649,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14543,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB00838,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00959,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00663,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14512,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00588,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00741,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB09095,Humans,False,"['ANXA3', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB00223,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01222,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01234,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01047,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00769,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01013,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01410,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB13158,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14541,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB00443,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00180,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01384,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01380,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00324,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00860,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14539,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB00253,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB14540,Humans,False,"['ANXA1', 'NR3C1']",2,0.0419615602,0.0034234857449328
DB00596,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00896,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB01130,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00635,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00620,Humans,False,['NR3C1'],1,0.0419615602,0.0068469714898656
DB00700,Humans,False,['NR3C2'],1,0.0419199808,0.005764754487049
DB00421,Humans,False,['NR3C2'],1,0.0419199808,0.005764754487049
DB01134,Humans,False,['NR3C2'],1,0.0419199808,0.005764754487049
DB16165,Humans,False,['NR3C2'],1,0.0419199808,0.005764754487049
DB00687,Humans,False,['NR3C2'],1,0.0419199808,0.005764754487049
DB00733,Humans,False,"['ACHE', 'BCHE']",2,0.0418544138,0.0080800930875604
DB00382,Humans,True,"['ACHE', 'BCHE']",2,0.0418544138,0.0080800930875604
DB01057,Humans,False,['BCHE'],1,0.0418544138,0.0161601861751208
DB00677,Humans,False,"['ACHE', 'BCHE']",2,0.0418544138,0.0080800930875604
DB00941,Humans,False,['BCHE'],1,0.0418544138,0.0161601861751208
DB00772,Humans,False,['BCHE'],1,0.0418544138,0.0161601861751208
DB01010,Humans,False,"['ACHE', 'BCHE']",2,0.0418544138,0.0080800930875604
DB00545,Humans,False,"['ACHE', 'BCHE']",2,0.0418544138,0.0080800930875604
DB00989,Humans,False,"['ACHE', 'BCHE']",2,0.0418544138,0.0080800930875604
DB00188,Humans,False,"['PSMB1', 'PSMB5']",2,0.041730845,0.0036012221468158
DB06711,Humans,False,"['ADRA1A', 'ADRA2A']",2,0.0414369716,0.0061161914714366
DB00692,Humans,False,"['ADRA1A', 'ADRA2A']",2,0.0414369716,0.0061161914714366
DB01253,Humans,False,['ADRA1A'],1,0.0414369716,0.0122323829428732
DB06706,Humans,False,"['ADRA1A', 'SLC18A2']",2,0.0414369716,0.0061161914714366
DB01579,Humans,False,"['ADRA1A', 'SLC6A2']",2,0.0414369716,0.0061161914714366
DB06694,Humans,False,"['ADRA1A', 'ADRA2A', 'ADRA2B']",3,0.0414369716,0.004077460980957733
DB00935,Humans,False,"['ADRA1A', 'ADRA2A', 'ADRA2B']",3,0.0414369716,0.004077460980957733
DB01472,Humans,False,"['ADRA1A', 'ADRA2A', 'SLC18A2', 'SLC6A3', 'SLC6A4']",5,0.0414369716,0.00244647658857464
DB00865,Humans,False,"['ADRA1A', 'ADRA2A', 'SLC18A2']",3,0.0414369716,0.004077460980957733
DB00925,Humans,False,"['ADRA1A', 'ADRA2A']",2,0.0414369716,0.0061161914714366
DB00699,Humans,False,['ADRA1A'],1,0.0414369716,0.0122323829428732
DB00797,Humans,False,['ADRA1A'],1,0.0414369716,0.0122323829428732
DB00723,Humans,False,['ADRA1A'],1,0.0414369716,0.0122323829428732
DB00964,Humans,False,"['ADRA1A', 'ADRA2A']",2,0.0414369716,0.0061161914714366
DB00706,Humans,False,['ADRA1A'],1,0.0414369716,0.0122323829428732
DB00610,Humans,False,['ADRA1A'],1,0.0414369716,0.0122323829428732
DB00852,Humans,False,"['ADRA1A', 'ADRA2A', 'SLC6A2', 'SLC6A3', 'SLC6A4']",5,0.0414369716,0.00244647658857464
DB14069,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB14070,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB14072,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB14061,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB06191,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB14062,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB14064,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB14063,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB14065,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB04905,Humans,False,['ABCB1'],1,0.0414280558,0.0077346348770881
DB00929,Humans,False,"['PTGER1', 'PTGER2', 'PTGER3']",3,0.0413543506,0.0016911626554935667
DB00905,Humans,False,"['PTGER1', 'PTGER3', 'PTGFR']",3,0.0413543506,0.0016911626554935667
DB11113,Humans,True,['PTGER3'],1,0.0413543506,0.0050734879664807
DB00917,Humans,False,"['PTGER1', 'PTGER2', 'PTGER3', 'PTGER4']",4,0.0413543506,0.001268371991620175
DB08964,Humans,False,['PTGER3'],1,0.0413543506,0.0050734879664807
DB16453,Humans,True,['NRP2'],1,0.041267358,0.0075014688905378
DB01207,Humans,False,"['TBXA2R', 'TBXAS1']",2,0.0411848586,0.00234318430678795
DB01537,Humans,False,['HTR2C'],1,0.0410395214,0.0128099263736159
DB09014,Humans,False,"['DRD3', 'HTR2C', 'SIGMAR1']",3,0.0410395214,0.0042699754578719665
DB00574,Humans,False,"['HTR1D', 'HTR2C', 'SIGMAR1', 'SLC6A4']",4,0.0410395214,0.003202481593403975
DB06594,Humans,False,"['HTR2C', 'MTNR1A', 'MTNR1B']",3,0.0410395214,0.0042699754578719665
DB14723,Humans,False,"['NTRK1', 'NTRK2', 'NTRK3']",3,0.0410191128999999,0.003366668268514433
DB08912,Humans,False,"['BRAF', 'RAF1']",2,0.0410023082,0.00162046695949865
DB06734,Humans,False,['ATP6V1A'],1,0.0409200622,0.0063602754293876
DB06733,Humans,False,['ATP6V1A'],1,0.0409200622,0.0063602754293876
DB01073,Humans,False,"['DCK', 'POLA1', 'RRM1']",3,0.0407920524,0.0034026306598984664
DB00631,Humans,False,"['POLA1', 'RRM1']",2,0.0407920524,0.0051039459898477
DB00552,Humans,False,['ADA'],1,0.0406739426,0.0091011594460305
DB00995,Humans,False,"['IKBKB', 'PRDX5']",2,0.0402859854,0.00418276875143455
DB01425,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00714,Humans,False,"['DRD2', 'DRD3', 'DRD4']",3,0.0399667279999999,0.0016346578918787667
DB01200,Humans,False,"['DRD2', 'DRD3']",2,0.0399667279999999,0.00245198683781815
DB01618,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00433,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00391,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00420,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00248,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00268,Humans,False,"['DRD2', 'DRD3']",2,0.0399667279999999,0.00245198683781815
DB09018,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB05271,Humans,False,"['DRD2', 'DRD3', 'DRD4']",3,0.0399667279999999,0.0016346578918787667
DB00490,Humans,False,"['DRD2', 'HTR1A']",2,0.0399667279999999,0.00245198683781815
DB01184,Humans,False,"['DRD2', 'DRD3']",2,0.0399667279999999,0.00245198683781815
DB09224,Humans,True,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00409,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB12579,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00413,Humans,False,"['DRD2', 'DRD3', 'DRD4']",3,0.0399667279999999,0.0016346578918787667
DB04842,Humans,True,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB01403,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB01063,Humans,False,['DRD2'],1,0.0399667279999999,0.0049039736756363
DB00407,Humans,True,"['SERPINC1', 'SERPIND1']",2,0.039786643,0.00488946098045175
DB06271,Humans,True,"['SERPINC1', 'SERPIND1']",2,0.039786643,0.00488946098045175
DB00024,Humans,True,['TSHR'],1,0.0397851832,0.0066860665418765
DB15635,Humans,True,['CD276'],1,0.039451552,0.0065382530768829
DB08890,Humans,False,['GUCY2C'],1,0.0394136896,0.0087457727055058
DB05552,Humans,False,"['PIK3CD', 'PIK3CG']",2,0.0390271954,0.0046209127720613
DB09054,Humans,False,['PIK3CD'],1,0.0390271954,0.0092418255441226
DB11952,Humans,False,"['PIK3CD', 'PIK3CG']",2,0.0390271954,0.0046209127720613
DB11640,Humans,False,['KCNA1'],1,0.0383783523999999,0.0071066950733368
DB15091,Humans,False,['JAK1'],1,0.0382313606,0.0079058299978506
DB14845,Humans,False,['JAK1'],1,0.0382313606,0.0079058299978506
DB00928,Humans,False,['DNMT1'],1,0.0381160757999999,0.0047134622971435
DB01262,Humans,False,['DNMT1'],1,0.0381160757999999,0.0047134622971435
DB00039,Humans,True,['FGFR2'],1,0.0380818484,0.0071667818388316
DB05829,Humans,True,['PTH2R'],1,0.0373593614,0.0082624064763071
DB00095,Humans,True,"['ITGAL', 'ITGAX']",2,0.0370158882,0.01124052142920865
DB11611,Humans,False,['ITGAL'],1,0.0370158882,0.0224810428584173
DB00153,Humans,False,['VDR'],1,0.0353536356,0.0035235521526633
DB01436,Humans,False,['VDR'],1,0.0353536356,0.0035235521526633
DB00136,Humans,False,['VDR'],1,0.0353536356,0.0035235521526633
DB01070,Humans,False,['VDR'],1,0.0353536356,0.0035235521526633
DB00146,Humans,False,['VDR'],1,0.0353536356,0.0035235521526633
DB00910,Humans,False,['VDR'],1,0.0353536356,0.0035235521526633
DB00169,Humans,False,['VDR'],1,0.0353536356,0.0035235521526633
DB14011,Humans,False,"['CNR1', 'CNR2']",2,0.035071929,0.00357496283271465
DB00470,Humans,False,['CNR1'],1,0.035071929,0.0071499256654293
DB11755,Humans,False,"['CNR1', 'GPR55', 'HTR1A', 'TRPA1', 'TRPM8', 'TRPV2']",6,0.035071929,0.00119165427757155
DB06155,Humans,False,['CNR1'],1,0.035071929,0.0071499256654293
DB09061,Humans,False,['CNR1'],1,0.035071929,0.0071499256654293
DB00486,Humans,False,"['CNR1', 'CNR2']",2,0.035071929,0.00357496283271465
DB14009,Humans,True,['CNR1'],1,0.035071929,0.0071499256654293
DB08900,Humans,True,['GLP2R'],1,0.0336648906,0.008130472512638
